id,name,urban_rural,population
104214001,Cagay-anon,Rural,1723
104214002,Camanse,Rural,518
104214004,Colupan Alto,Rural,788
104214005,Colupan Bajo,Rural,1432
104214006,Dinas,Rural,616
104214007,Estrella,Rural,1005
104214008,Katipunan,Rural,1049
104214010,Libertad Alto,Rural,938
104214011,Libertad Bajo,Rural,1739
104214013,Poblacion,Urban,2780
104214014,San Isidro Alto,Rural,360
104214015,San Isidro Bajo,Rural,508
104214016,San Vicente,Rural,670
104214017,Señor,Rural,730
104214018,Sinonoc,Rural,2808
104214019,San Lorenzo Ruiz (Sungan),Rural,277
104214020,Tipan,Rural,656
