id,name,urban_rural,population
104208001,Alegria,Rural,813
104208002,Bagong Silang,Rural,283
104208003,Biasong,Rural,910
104208004,Bonifacio,Rural,240
104208005,Burgos,Rural,446
104208006,Dalacon,Rural,286
104208007,Dampalan,Rural,584
104208008,Estante,Rural,296
104208010,Jasa-an,Rural,1007
104208011,Katipa,Rural,1407
104208012,Luzaran,Rural,661
104208013,Macalibre Alto,Rural,583
104208014,Macalibre Bajo,Rural,208
104208015,Mahayahay,Rural,276
104208016,Manguehan,Rural,425
104208017,Mansabay Bajo,Rural,1975
104208018,Molatuhan Alto,Rural,788
104208019,Molatuhan Bajo,Rural,779
104208021,Peniel,Rural,116
104208022,Eastern Poblacion,Urban,2704
104208023,Puntod,Rural,2693
104208024,Rizal,Rural,913
104208025,Sibugon,Rural,1287
104208026,Sibula,Rural,1384
104208027,Don Andres Soriano,Rural,314
104208028,Mabas,Rural,66
104208029,Mansabay Alto,Rural,698
104208030,Western Poblacion,Urban,1625
