id,name,urban_rural,population
104209001,Apil,Rural,621
104209002,Binuangan,Rural,1115
104209003,Bolibol,Rural,741
104209004,Buenavista,Rural,904
104209005,Bunga,Rural,1143
104209006,Buntawan,Rural,445
104209007,Burgos,Rural,489
104209008,Canubay,Urban,3072
104209009,Clarin Settlement,Rural,581
104209010,Dolipos Bajo,Rural,991
104209011,Dolipos Alto,Rural,589
104209012,Dulapo,Rural,799
104209013,Dullan Norte,Rural,535
104209014,Dullan Sur,Rural,388
104209015,Lamac Lower,Urban,3599
104209016,Lamac Upper,Rural,1395
104209017,Langcangan Lower,Rural,1829
104209018,Langcangan Proper,Rural,1641
104209019,Langcangan Upper,Urban,2688
104209020,Layawan,Rural,936
104209021,Loboc Lower,Rural,2122
104209022,Loboc Upper,Urban,1877
104209023,Rizal Lower,Rural,323
104209024,Malindang,Rural,273
104209025,Mialen,Rural,308
104209026,Mobod,Urban,5590
104209027,Ciriaco C. Pastrano (Nilabo),Rural,316
104209028,Paypayan,Rural,334
104209029,Pines,Urban,2965
104209030,Poblacion I,Urban,2650
104209031,Poblacion II,Urban,1139
104209033,San Vicente Alto,Urban,1825
104209034,San Vicente Bajo,Urban,1668
104209035,Sebucal,Rural,231
104209036,Senote,Urban,881
104209037,Taboc Norte,Rural,3200
104209038,Taboc Sur,Rural,2781
104209039,Talairon,Urban,3927
104209040,Talic,Rural,3165
104209041,Toliyok,Rural,849
104209042,Tipan,Urban,1105
104209043,Tuyabang Alto,Rural,549
104209044,Tuyabang Bajo,Rural,477
104209045,Tuyabang Proper,Rural,328
104209046,Rizal Upper,Rural,415
104209047,Victoria,Rural,285
104209048,Villaflor,Rural,4861
