id,name,urban_rural,population
104215001,Santa Maria (Baga),Rural,1504
104215002,Balatacan,Rural,1175
104215003,Banglay,Rural,666
104215004,Mantic,Rural,1938
104215005,Migcanaway,Urban,2582
104215006,Bintana,Rural,1245
104215007,Bocator,Rural,1738
104215008,Bongabong,Rural,724
104215009,Caniangan,Rural,1071
104215010,Capalaran,Rural,989
104215011,Catagan,Rural,634
104215012,Barangay I - City Hall (Pob.),Urban,552
104215013,Barangay II - Marilou Annex (Pob.),Urban,741
104215014,Barangay IV - St. Michael (Pob.),Urban,760
104215015,Isidro D. Tan (Dimaloc-oc),Rural,1965
104215016,Garang,Rural,1539
104215017,Guinabot,Rural,426
104215018,Guinalaban,Rural,975
104215019,Kauswagan,Rural,703
104215020,Kimat,Rural,522
104215021,Labuyo,Rural,1241
104215022,Lorenzo Tan,Rural,2826
104215023,Barangay VI - Lower Polao (Pob.),Rural,875
104215024,Lumban,Rural,541
104215025,Maloro,Urban,2536
104215026,Barangay V - Malubog (Pob.),Rural,919
104215027,Manga,Rural,1436
104215028,Maquilao,Rural,3217
104215029,Barangay III- Market Kalubian (Pob.),Urban,836
104215030,Minsubong,Rural,1285
104215031,Owayan,Rural,225
104215032,Paiton,Rural,743
104215033,Panalsalan,Rural,1005
104215034,Pangabuan,Rural,2772
104215035,Prenza,Rural,913
104215036,Salimpuno,Rural,453
104215037,San Antonio,Rural,355
104215038,San Apolinario,Rural,1450
104215039,San Vicente,Rural,663
104215040,Santa Cruz,Rural,1509
104215041,Santo Niño,Rural,612
104215042,Silangit,Rural,953
104215043,Simasay,Rural,778
104215044,Sumirap,Rural,1535
104215045,Taguite,Rural,439
104215046,Tituron,Rural,446
104215047,Barangay VII - Upper Polao (Pob.),Rural,537
104215048,Villaba,Rural,833
104215049,Silanga,Rural,1491
104215050,Aquino (Marcos),Rural,1459
104215051,Baluk,Rural,470
104215052,Huyohoy,Rural,487
104215053,Matugnaw,Rural,242
104215054,Sicot,Rural,428
104215055,Tugas,Rural,933
