id,name,urban_rural,population
104203002,Bag-ong Anonang,Rural,611
104203003,Bagumbang,Rural,1881
104203004,Baybay,Rural,1162
104203005,Bolinsong,Rural,1469
104203006,Buenavista,Rural,1134
104203007,Buracan,Rural,892
104203009,Calolot,Rural,848
104203010,Dimalco,Rural,727
104203011,Dullan,Rural,603
104203012,Kanaokanao,Rural,611
104203013,Liloan,Rural,2241
104203014,Linconan,Rural,1396
104203015,Lodiong,Rural,318
104203016,Lower Usugan,Rural,1269
104203017,Mapurog (Migsale),Rural,1387
104203019,Migpange,Rural,1972
104203020,Montol,Rural,789
104203023,Pisa-an,Rural,1538
104203024,Poblacion (Centro),Urban,1755
104203025,Remedios,Rural,534
104203026,Rufino Lumapas,Rural,743
104203027,Sibuyon,Rural,392
104203028,Tangab,Rural,435
104203029,Tiaman,Rural,1562
104203030,Tusik,Rural,1058
104203031,Upper Usogan,Rural,594
104203032,Demetrio Fernan,Rural,1059
104203033,Digson,Urban,1924
