id,name,urban_rural,population
118210001,Bantacan,Urban,3587
118210002,Batinao,Rural,1085
118210003,Camanlangan,Urban,5439
118210004,Cogonon,Rural,1223
118210005,Fatima,Rural,985
118210006,Katipunan,Rural,1968
118210007,Magsaysay,Rural,1120
118210008,Magangit,Rural,2057
118210009,Pagsabangan,Rural,534
118210010,Panag,Rural,4706
118210011,Cabinuangan (Pob.),Urban,10390
118210012,San Roque,Rural,2090
118210013,Andap,Rural,7550
118210014,Kahayag,Rural,1613
118210015,Manurigao,Rural,1685
118210016,Tandawan,Rural,1438
