id,name,urban_rural,population
118207001,Awao,Rural,4182
118207002,Babag,Rural,3229
118207003,Banlag,Rural,4435
118207004,Baylo,Rural,2928
118207005,Casoon,Rural,5370
118207006,Inambatan,Rural,1956
118207007,Haguimitan,Rural,1982
118207008,Macopa,Rural,2391
118207009,Mamunga,Rural,1473
118207010,Naboc,Rural,3044
118207011,Olaycon,Rural,2024
118207012,Pasian (Santa Filomena),Rural,4722
118207013,Poblacion,Urban,18341
118207014,Rizal,Rural,1656
118207015,Salvacion,Rural,3439
118207016,San Isidro,Rural,1398
118207017,San Jose,Rural,2864
118207019,Tubo-tubo (New Del Monte),Rural,3615
118207020,Upper Ulip,Urban,4668
118207021,Union,Rural,3038
118207022,Mount Diwata,Rural,18072
