id,name
118201000,COMPOSTELA
118202000,LAAK (SAN VICENTE)
118203000,MABINI (DOÑA ALICIA)
118204000,MACO
118205000,MARAGUSAN (SAN MARIANO)
118206000,MAWAB
118207000,MONKAYO
118208000,MONTEVISTA
118209000,NABUNTURAN (Capital)
118210000,NEW BATAAN
118211000,PANTUKAN
