id,name,urban_rural,population
166816001,Bagyang,Rural,1384
166816002,Baras,Rural,1359
166816003,Bitaugan,Rural,1383
166816004,Bolhoon,Rural,4318
166816005,Calatngan,Rural,940
166816006,Carromata,Rural,2531
166816007,Castillo,Rural,1279
166816008,Libas Gua,Rural,1297
166816009,Libas Sud,Rural,2714
166816010,Magroyong,Rural,1824
166816011,Mahayag (Maitum),Rural,1555
166816012,Patong,Rural,1478
166816013,Poblacion,Urban,3337
166816014,Sagbayan,Rural,2292
166816016,San Roque,Rural,2979
166816017,Siagao,Rural,1535
166816018,Umalag,Rural,915
166816019,Tina,Rural,3167
