id,name,urban_rural,population
166817001,Batunan,Rural,493
166817002,Carpenito,Rural,1284
166817003,Kahayagan,Rural,1614
166817004,Lago,Rural,854
166817006,Maglambing,Rural,1354
166817007,Maglatab,Rural,981
166817008,Magsaysay,Rural,863
166817009,Malixi,Rural,1226
166817010,Manambia,Rural,822
166817011,Osmeña,Rural,1204
166817012,Poblacion,Urban,5241
166817013,Quezon,Rural,1442
166817014,San Vicente,Rural,1050
166817015,Santa Cruz,Rural,919
166817016,Santa Fe,Rural,300
166817017,Santa Juana,Rural,2832
166817018,Santa Maria,Rural,1715
166817019,Sayon,Rural,451
166817020,Soriano,Rural,1013
166817021,Tagongon,Rural,2162
166817022,Trinidad,Rural,468
166817023,Ugoban,Rural,933
166817024,Villaverde,Rural,1969
166817025,Doña Carmen,Rural,2749
166817026,Hinagdanan,Rural,873
