id,name,urban_rural,population
166803002,Bucto,Rural,752
166803003,Burboanan,Rural,1442
166803004,San Roque (Cadanglasan),Rural,5722
166803005,Caguyao,Rural,627
166803006,Coleto,Rural,1222
166803007,Labisma,Rural,2489
166803008,Lawigan,Rural,1225
166803009,Mangagoy,Urban,34975
166803010,Mone,Rural,1620
166803011,Pamaypayan,Rural,1608
166803012,Poblacion,Urban,9550
166803013,San Antonio,Rural,1158
166803014,San Fernando,Rural,2559
166803015,San Isidro (Bagnan),Rural,1732
166803016,San Jose,Rural,2911
166803017,San Vicente,Rural,2543
166803018,Santa Cruz,Rural,946
166803019,Sibaroy,Rural,835
166803020,Tabon,Rural,13370
166803021,Tumanan,Rural,877
166803022,Pamanlinan,Rural,861
166803023,Kahayag,Rural,1312
166803024,Maharlika,Rural,2681
166803025,Comawas,Rural,3561
