id,name,urban_rural,population
025003001,Bakir,Rural, 989 
025003002,Baretbet,Rural, 4829 
025003003,Careb,Rural, 2208 
025003004,Lantap,Rural, 2687 
025003005,Murong,Rural, 2776 
025003006,Nangalisan,Rural, 1662 
025003007,Paniki,Rural, 1819 
025003008,Pogonsino,Rural, 1641 
025003009,San Geronimo (Pob.),Urban, 1536 
025003010,San Pedro (Pob.),Urban, 2186 
025003011,Santa Cruz,Rural, 985 
025003012,Santa Lucia,Rural, 2507 
025003014,Tuao North,Rural, 1770 
025003015,Villa Coloma (Pob.),Urban, 2786 
025003016,Quirino (Pob.),Urban, 1507 
025003017,Villaros,Rural, 1509 
025003018,Tuao South,Rural, 2065 
