id,name,urban_rural,population
025004001,Abian,Rural, 1581 
025004002,Abinganan,Rural, 1038 
025004003,Aliaga,Rural, 1596 
025004005,Almaguer North,Rural, 1619 
025004006,Almaguer South,Rural, 1872 
025004007,Banggot (Pob.),Urban, 4301 
025004008,Barat,Rural, 1615 
025004009,Buag (Pob.),Urban, 3248 
025004010,Calaocan (Pob.),Urban, 3239 
025004011,Dullao,Rural, 1114 
025004012,Homestead,Urban, 3305 
025004013,Indiana,Rural, 1954 
025004014,Mabuslo,Rural, 2249 
025004015,Macate,Rural, 1399 
025004016,Manamtam,Rural, 659 
025004017,Mauan,Rural, 1126 
025004018,Salinas,Rural, 2445 
025004020,San Antonio North,Rural, 1795 
025004021,San Antonio South,Rural, 1504 
025004022,San Fernando,Rural, 2267 
025004023,San Leonardo,Rural, 1629 
025004024,Santo Domingo (Tabangan),Rural, 2659 
025004025,Pallas,Rural, 1056 
025004026,Magsaysay Hills,Rural, 1405 
025004027,Santo Domingo West,Rural, 982 
