id,name,urban_rural,population
025005001,Bonfal East,Rural, 2444 
025005002,Bonfal Proper,Rural, 4600 
025005003,Bonfal West,Rural, 4561 
025005004,Buenavista (Vista Hills),Rural, 2641 
025005005,Busilac,Rural, 2673 
025005006,Casat,Rural, 1518 
025005008,La Torre North,Rural, 1766 
025005009,Magapuy,Rural, 946 
025005010,Magsaysay,Rural, 4485 
025005011,Masoc,Rural, 2792 
025005012,Paitan,Rural, 1466 
025005014,Don Domingo Maddela Pob. (District I),Urban, 1325 
025005015,Don Tomas Maddela Pob. (District II),Urban, 1176 
025005016,District III Pob. (Don M. Perez),Urban, 2298 
025005017,District IV (Pob.),Urban, 3042 
025005019,Bansing,Rural, 792 
025005020,Cabuaan,Rural, 893 
025005021,Don Mariano Marcos,Urban, 2159 
025005022,Ipil-Cuneg,Rural, 460 
025005023,La Torre South,Rural, 2140 
025005024,Luyang,Rural, 1140 
025005025,Salvacion,Urban, 4056 
025005026,San Nicolas North (Luyang),Urban, 2154 
025005027,Santa Rosa,Urban, 2281 
025005028,Vista Alegre (B. Baringin),Rural, 3608 
