id,name,urban_rural,population
025013001,Aggub,Rural,2762
025013002,Bangaan,Rural,1108
025013003,Bangar,Rural,1040
025013004,Bascaran,Rural,3363
025013005,Curifang,Rural,3219
025013006,Dadap,Rural,1022
025013007,Lactawan,Rural,1240
025013008,Osmeña,Urban,5391
025013009,Poblacion North,Urban,1094
025013010,Poblacion South,Urban,825
025013011,Quezon,Urban,4427
025013012,Quirino,Urban,6233
025013013,Roxas,Urban,7858
025013014,San Juan,Rural,1406
025013015,San Luis,Rural,2086
025013017,Tucal,Rural,1089
025013018,Uddiawan,Rural,3259
025013019,Wacal,Rural,1277
025013020,Bagahabag,Rural,3056
025013021,Communal,Rural,2021
025013022,Concepcion (Calalabangan),Rural,1237
025013023,Pilar D. Galima,Rural,1121
