id,name,urban_rural,population
082622001,A-et,Rural,377
082622002,Baybay (Pob.),Urban,745
082622003,Kandalakit,Rural,232
082622004,Del Remedio,Rural,1420
082622005,Loyola Heights (Pob.),Rural,499
082622006,Mabini,Rural,353
082622007,Maglipay (Pob.),Rural,863
082622008,Maramara (Pob.),Rural,658
082622009,Riverside (Pob.),Urban,565
082622010,San Francisco,Rural,791
082622011,San Isidro,Rural,1883
082622012,San Juan,Rural,1071
082622013,San Mateo,Rural,379
082622014,San Vicente,Urban,1305
082622015,Santo Niño,Urban,1220
082622016,Santo Tomas,Rural,1529
082622017,Tabi (Pob.),Urban,511
082622018,Abucay (Pob.),Urban,783
