id,name,urban_rural,population
082609001,Alingarog,Rural,343
082609002,Bagua,Rural,456
082609003,Banaag,Rural,395
082609004,Banahao,Rural,470
082609005,Baras,Rural,1407
082609006,Barbo,Rural,624
082609007,Bitaugan,Rural,417
082609008,Bungtod,Rural,975
082609009,Bucao,Rural,191
082609010,Buenavista,Rural,531
082609011,Cagdara-o,Rural,469
082609012,Cagusu-an,Rural,658
082609013,Camparang,Rural,441
082609014,Campoyong,Urban,1604
082609015,Cantahay,Rural,1118
082609017,Casuguran,Rural,921
082609018,Cogon,Rural,1146
082609019,Culasi,Rural,439
082609020,Poblacion Ward 10,Urban,622
082609021,Poblacion Ward 9-A,Urban,466
082609022,Gahoy,Rural,685
082609024,Habag,Rural,391
082609025,Hamorawon,Rural,512
082609026,Inapulangan,Rural,589
082609027,Poblacion Ward 4-A,Rural,643
082609028,Lupok (Pob.),Urban,2113
082609029,Mayana,Rural,519
082609030,Ngolos,Rural,1247
082609031,Pagbabangnan,Rural,525
082609032,Pagnamitan,Rural,535
082609033,Poblacion Ward 1,Rural,462
082609034,Poblacion Ward 2,Rural,291
082609035,Poblacion Ward 11,Rural,861
082609036,Poblacion Ward 12,Urban,486
082609037,Poblacion Ward 3,Rural,355
082609038,Poblacion Ward 4,Rural,819
082609039,Poblacion Ward 5,Rural,365
082609040,Poblacion Ward 6,Rural,1886
082609041,Poblacion Ward 7,Urban,820
082609042,Poblacion Ward 8,Urban,2157
082609043,Poblacion Ward 9,Rural,574
082609044,Salug,Rural,1276
082609045,San Antonio,Rural,219
082609046,San Jose,Rural,462
082609047,San Pedro,Rural,528
082609048,Sapao,Rural,961
082609050,Sulangan,Rural,3597
082609051,Suluan,Rural,1637
082609052,Surok,Rural,1118
082609054,Taytay,Rural,842
082609055,Timala,Rural,391
082609056,Trinidad,Rural,470
082609057,Victory Island,Rural,722
082609058,Canawayon,Rural,371
082609059,Dalaragan,Rural,352
082609060,Hagna,Rural,401
082609061,Hollywood,Rural,1893
082609062,San Juan,Rural,491
082609063,Santo Niño,Rural,375
082609064,Tagporo,Rural,403
