id,name,urban_rural,population
082607001,Alang-alang,Rural,109
082607002,Binalay,Rural,807
082607003,Calutan,Rural,492
082607004,Camcuevas,Rural,234
082607005,Domrog,Rural,962
082607006,Limbujan,Rural,111
082607007,Magsaysay,Rural,222
082607008,Osmeña,Rural,245
082607009,Pingan,Rural,441
082607010,Poblacion Barangay 1,Rural,778
082607011,Poblacion Barangay 2,Rural,796
082607012,Poblacion Barangay 3,Rural,363
082607013,Poblacion Barangay 4,Rural,269
082607014,Poblacion Barangay 5,Urban,461
082607015,Poblacion Barangay 6,Rural,606
082607016,Poblacion Barangay 7,Rural,975
082607017,Poblacion Barangay 8,Rural,229
082607018,Laurel,Rural,106
082607019,Roxas,Rural,245
082607020,Quirino,Rural,130
082607021,San Isidro,Rural,584
082607022,San Roque,Rural,146
082607023,Santa Cruz (Opong),Rural,457
082607024,Santa Fe,Rural,183
082607025,Tugop,Rural,211
082607026,Vigan,Rural,971
082607027,Macapagal,Rural,123
082607028,Aguinaldo,Rural,674
082607029,Quezon,Rural,156
082607030,Tandang Sora,Rural,128
