id,name,urban_rural,population
082613001,Antipolo,Rural,699
082613002,Babanikhon,Rural,119
082613003,Bacayawan,Rural,804
082613004,Barobo,Rural,876
082613005,Burak,Rural,319
082613006,Can-ato,Rural,459
082613007,Candoros,Rural,504
082613008,Canliwag,Rural,283
082613010,Cantomco,Rural,318
082613011,Hugpa,Rural,264
082613012,Maca-anga,Rural,240
082613013,Magtino,Rural,361
082613014,Mina-anod,Rural,370
082613015,Naubay,Rural,1054
082613016,Piliw,Rural,520
082613017,Barangay 1 (Pob.),Rural,1761
082613018,Barangay 2 (Pob.),Rural,319
082613019,Barangay 3 (Pob.),Rural,362
082613020,Barangay 4 (Pob.),Rural,300
082613021,Barangay 5 (Pob.),Rural,163
082613022,Barangay 6 (Pob.),Rural,222
082613023,Barangay 7 (Pob.),Rural,467
082613024,Barangay 8 (Pob.),Urban,702
082613025,Barangay 9 (Pob.),Rural,181
082613026,Barangay 10 (Pob.),Rural,276
082613027,Barangay 11 (Pob.),Urban,1798
082613028,Barangay 12 (Pob.),Urban,987
082613029,San Jose,Rural,706
082613030,San Miguel,Rural,973
082613031,San Roque,Rural,734
082613032,So-ong,Rural,773
082613033,Tabok,Rural,840
082613034,Waso,Rural,347
