id,name,urban_rural,population
082601001,Aguinaldo,Rural,246
082601002,Balud (Pob.),Urban,1272
082601003,Bato (San Luis),Rural,230
082601004,Beri,Rural,681
082601005,Bigo,Rural,313
082601006,Buenavista,Rural,376
082601008,Cagsalay,Rural,349
082601009,Campacion,Rural,175
082601010,Carapdapan,Rural,1834
082601011,Casidman,Rural,204
082601013,Catumsan,Rural,1129
082601014,Central (Pob.),Urban,482
082601015,Concepcion,Rural,1481
082601016,Garden (Pob.),Rural,2368
082601017,Inayawan,Rural,134
082601020,Macarthur,Rural,361
082601022,Rawis (Pob.),Urban,1390
082601024,Tangbo,Rural,1367
082601025,Tawagan,Rural,655
082601026,Tebalawon,Rural,117
