id,name,urban_rural,population
082621001,Alugan,Rural,2155
082621002,Bahay,Rural,814
082621003,Bangon,Rural,176
082621004,Baras (Lipata),Rural,534
082621005,Binogawan,Rural,1420
082621006,Cajagwayan,Rural,802
082621007,Japunan,Rural,844
082621008,Natividad,Rural,592
082621009,Pangpang,Urban,1287
082621010,Barangay No. 1 (Pob.),Rural,706
082621011,Barangay No. 2 (Pob.),Urban,354
082621012,Barangay No. 3 (Pob.),Urban,858
082621013,Barangay No. 4 (Pob.),Urban,918
082621014,Barangay No. 5 (Pob.),Urban,1047
082621015,Santa Cruz,Rural,303
082621016,Tabo,Rural,533
082621017,Tan-awan,Rural,493
