id,name,urban_rural,population
082604001,Alang-alang,Urban,1913
082604002,Amantacop,Rural,494
082604003,Ando,Rural,879
082604004,Balacdas,Rural,466
082604005,Balud,Urban,3470
082604006,Banuyo,Rural,555
082604007,Baras,Rural,438
082604008,Bato,Urban,3365
082604009,Bayobay,Rural,520
082604010,Benowangan,Rural,759
082604011,Bugas,Urban,1883
082604012,Cabalagnan,Rural,215
082604013,Cabong,Urban,1547
082604014,Cagbonga,Rural,469
082604015,Calico-an,Rural,350
082604016,Calingatngan,Rural,966
082604017,Campesao,Urban,3352
082604018,Can-abong,Rural,1692
082604019,Can-aga,Rural,205
082604020,Camada,Rural,371
082604021,Canjaway,Rural,552
082604022,Canlaray,Rural,277
082604023,Canyopay,Rural,233
082604024,Divinubo,Rural,716
082604025,Hebacong,Rural,257
082604026,Hindang,Rural,818
082604027,Lalawigan,Rural,2109
082604028,Libuton,Rural,858
082604029,Locso-on,Rural,1134
082604030,Maybacong,Rural,437
082604031,Maypangdan,Rural,2521
082604032,Pepelitan,Rural,782
082604033,Pinanag-an,Rural,1040
082604034,Purok D1 (Pob.),Urban,744
082604035,Purok A (Pob.),Urban,1012
082604036,Purok B (Pob.),Urban,1575
082604037,Purok C (Pob.),Urban,1104
082604038,Purok D2 (Pob.),Urban,227
082604039,Purok E (Pob.),Urban,431
082604040,Purok F (Pob.),Urban,308
082604041,Purok G (Pob.),Urban,381
082604042,Purok H (Pob.),Urban,1026
082604043,Punta Maria,Rural,561
082604044,Sabang North,Rural,967
082604045,Sabang South,Urban,1801
082604046,San Andres,Rural,568
082604047,San Gabriel,Rural,1269
082604048,San Gregorio,Rural,350
082604049,San Jose,Rural,871
082604050,San Mateo,Rural,1564
082604051,San Pablo,Rural,239
082604052,San Saturnino,Rural,1457
082604053,Santa Fe,Rural,1055
082604054,Siha,Rural,1147
082604055,Songco,Urban,3282
082604056,Sohutan,Rural,226
082604057,Suribao,Rural,1022
082604058,Surok,Rural,695
082604059,Taboc,Rural,2123
082604060,Tabunan,Rural,2024
082604061,Tamoso,Rural,785
