id,name,urban_rural,population
160305001,Binucayan,Rural,3605
160305002,Johnson,Rural,1547
160305003,Magaud,Rural,2303
160305004,Nueva Gracia,Rural,1928
160305005,Poblacion,Urban,6456
160305006,San Isidro,Rural,1532
160305007,San Mariano,Rural,2709
160305008,San Vicente,Rural,2227
160305009,Santa Teresa,Rural,2324
160305010,Santo Tomas,Rural,3674
160305011,Violanta,Rural,1174
160305012,Waloe,Rural,2014
160305013,Kasapa,Rural,3122
160305014,Katipunan,Rural,677
160305015,Kauswagan,Rural,2182
160305016,Santo Niño,Rural,1221
160305017,Sabud,Rural,779
