id,name
160302000,BUNAWAN
160303000,ESPERANZA
160304000,LA PAZ
160305000,LORETO
160306000,PROSPERIDAD (Capital)
160307000,ROSARIO
160308000,SAN FRANCISCO
160309000,SAN LUIS
160310000,SANTA JOSEFA
160311000,TALACOGON
160312000,TRENTO
160313000,VERUELA
160314000,SIBAGAT
