id,name,urban_rural,population
160311001,BuenaGracia,Rural,1657
160311002,Causwagan,Rural,3287
160311004,Culi,Rural,585
160311005,Del Monte,Urban,7167
160311006,Desamparados,Rural,1498
160311007,Labnig,Rural,2907
160311008,Sabang Gibung,Rural,1023
160311009,San Agustin (Pob.),Urban,3948
160311010,San Isidro (Pob.),Rural,1114
160311011,San Nicolas (Pob.),Rural,2519
160311012,Zamora,Rural,1233
160311013,Zillovia,Urban,4854
160311014,La Flora,Rural,1003
160311015,Maharlika,Rural,874
160311016,Marbon,Rural,1658
160311017,Batucan,Rural,1897
