id,name,urban_rural,population
160301001,Calaitan,Rural,2385
160301002,Charito,Rural,1529
160301003,Fili,Rural,2923
160301004,Hamogaway,Rural,1568
160301006,Katipunan,Rural,1135
160301007,Mabuhay,Rural,1750
160301009,Marcelina,Rural,3508
160301010,Maygatasan,Rural,4148
160301011,Noli,Rural,3380
160301013,Osmeña,Rural,1573
160301014,Panaytay,Rural,624
160301016,Poblacion,Urban,17596
160301017,Sagmone,Rural,1157
160301018,Saguma,Rural,1937
160301019,Salvacion,Urban,5079
160301020,San Isidro,Rural,1046
160301023,Santa Irene,Rural,2820
160301024,Taglatawan,Urban,12976
160301025,Verdu,Rural,1373
160301027,Wawa,Rural,1413
160301028,Berseba,Rural,1688
160301029,Bucac,Rural,3367
160301030,Cagbas,Rural,1757
160301031,Canayugan,Rural,1167
160301032,Claro Cortez,Rural,654
160301033,Gamao,Rural,1035
160301034,Getsemane,Rural,436
160301035,Grace Estate,Rural,651
160301036,Magkiangkang,Rural,1628
160301037,Mahayag,Rural,554
160301038,Montivesta,Rural,602
160301039,Mt. Ararat,Rural,821
160301040,Mt. Carmel,Rural,2047
160301041,Mt. Olive,Rural,1501
160301042,New Salem,Rural,663
160301043,Pinagalaan,Rural,1108
160301044,San Agustin,Rural,613
160301045,San Juan,Rural,3391
160301046,Santa Teresita,Rural,1668
160301047,Santo Niño,Rural,1643
160301048,Taglibas,Rural,386
160301049,Tagubay,Rural,749
160301050,Villa Undayon,Rural,1312
