id,name,urban_rural,population
160303001,Anolingan,Rural,1567
160303002,Bakingking,Rural,462
160303003,Bentahon,Rural,956
160303004,Bunaguit,Rural,1253
160303006,Catmonon,Rural,1654
160303007,Concordia,Rural,779
160303008,Dakutan,Rural,3271
160303009,Duangan,Rural,1596
160303010,Mac-Arthur,Rural,195
160303011,Guadalupe,Rural,3854
160303012,Hawilian,Rural,2147
160303013,Labao,Rural,721
160303014,Maasin,Rural,1079
160303015,Mahagcot,Rural,833
160303016,Milagros,Rural,1145
160303017,Nato,Rural,1639
160303018,Oro,Rural,1536
160303019,Poblacion,Urban,4907
160303020,Remedios,Rural,1665
160303021,Salug,Rural,1262
160303022,San Toribio,Rural,2218
160303023,Santa Fe,Rural,1698
160303024,Segunda,Rural,314
160303026,Tagabase,Rural,780
160303027,Taganahaw,Rural,376
160303028,Tagbalili,Rural,632
160303029,Tahina,Rural,742
160303030,Tandang Sora,Rural,732
160303031,Agsabu,Rural,612
160303032,Aguinaldo,Rural,523
160303033,Balubo,Rural,930
160303034,Cebulan,Rural,316
160303035,Crossing Luna,Rural,1250
160303036,Cubo,Rural,776
160303037,Guibonon,Rural,737
160303038,Kalabuan,Rural,343
160303039,Kinamaybay,Rural,654
160303040,Langag,Rural,1084
160303041,Maliwanag,Rural,163
160303042,New Gingoog,Rural,420
160303043,Odiong,Rural,545
160303044,Piglawigan,Rural,1623
160303045,San Isidro,Rural,358
160303046,San Jose,Rural,151
160303047,San Vicente,Rural,578
160303048,Sinakungan,Rural,485
160303049,Valentina,Rural,336
