id,name,urban_rural,population
175201001,Alag,Rural,1183
175201002,Bangkatan,Rural,1763
175201004,Burbuli,Rural,964
175201005,Catwiran I,Rural,1220
175201006,Catwiran II,Rural,1468
175201007,Dulangan I,Rural,2055
175201008,Dulangan II,Rural,2379
175201010,Lumang Bayan,Rural,645
175201011,Malapad,Rural,411
175201012,Mangangan I,Rural,2114
175201013,Mangangan II,Rural,747
175201014,Mayabig,Rural,1406
175201015,Pambisan,Rural,966
175201016,Pulang-Tubig,Rural,799
175201017,Putican-Cabulo,Rural,438
175201018,San Andres,Rural,270
175201019,San Ignacio (Dulangan III),Rural,1809
175201020,Santa Cruz,Rural,410
175201021,Santa Rosa I,Rural,1620
175201022,Santa Rosa II,Rural,1683
175201023,Tabon-tabon,Rural,1414
175201024,Tagumpay,Rural,1395
175201025,Water,Rural,1284
175201026,Baras (Mangyan Minority),Rural,1505
175201027,Bayanan,Rural,1441
175201028,Lantuyang (Mangyan Minority),Rural,825
175201029,Poblacion,Urban,2846
