id,name,urban_rural,population
175209001,Anoling,Rural,2047
175209002,Bacungan,Rural,1419
175209003,Bangbang,Rural,1008
175209004,Banilad,Rural,1795
175209005,Buli,Rural,1477
175209006,Cacawan,Rural,3579
175209007,Calingag,Rural,1738
175209008,Del Razon,Urban,2224
175209009,Inclanay,Rural,1265
175209010,Lumangbayan,Rural,3133
175209011,Malaya,Rural,1037
175209012,Maliangcog,Rural,1480
175209013,Maningcol,Rural,1797
175209014,Marayos,Rural,1654
175209015,Marfrancisco,Urban,5745
175209016,Nabuslot,Rural,2538
175209017,Pagalagala,Rural,1122
175209018,Palayan,Rural,1832
175209019,Pambisan Malaki,Rural,1819
175209020,Pambisan Munti,Rural,978
175209021,Panggulayan,Rural,2489
175209022,Papandayan,Urban,6259
175209023,Pili,Rural,3085
175209024,Zone II (Pob.),Urban,2432
175209025,Zone III (Pob.),Urban,2331
175209026,Zone IV (Pob.),Urban,1104
175209027,Quinabigan,Urban,2163
175209028,Ranzo,Rural,910
175209029,Rosario,Rural,1664
175209030,Sabang,Rural,2930
175209031,Santa Isabel,Urban,2486
175209032,Santa Maria,Rural,1433
175209033,Santa Rita,Rural,2770
175209034,Wawa,Rural,3866
175209035,Zone I (Pob.),Urban,3059
175209036,Santo Niño,Rural,1157
175209037,Guinhawa,Rural,1841
