id,name,urban_rural,population
168501002,Catadman,Rural,952
168501003,Columbus,Rural,387
168501004,Coring,Rural,497
168501005,Cortes,Rural,1354
168501006,Doña Helene,Rural,2584
168501007,Ferdinand,Urban,1788
168501008,Geotina,Rural,1220
168501009,Imee (Bactasan),Rural,640
168501010,Melgar,Rural,1753
168501011,Montag,Rural,1827
168501012,Navarro,Rural,1535
168501013,Poblacion,Urban,552
168501014,Puerto Princesa,Rural,1869
168501015,Rita Glenda,Rural,1445
168501016,Roxas,Rural,1098
168501017,Sering,Rural,3172
168501018,Tag-abaca,Rural,2761
168501019,Benglen,Rural,940
168501020,Diegas,Rural,1118
168501021,Edera,Rural,961
168501022,New Nazareth,Rural,1054
168501023,Roma,Rural,807
168501024,Santa Monica,Rural,547
168501025,Santo Niño,Rural,1076
168501026,Sombrado,Rural,598
168501027,Villa Ecleo,Rural,807
168501028,Villa Pantinople,Rural,538
