id,name,urban_rural,population
168504001,Albor (Pob.),Rural,1433
168504002,Arellano,Rural,626
168504003,Bayanihan,Rural,852
168504004,Doña Helen,Rural,459
168504005,Garcia,Rural,1532
168504006,General Aguinaldo (Bolod-bolod),Rural,1678
168504007,Kanihaan,Rural,188
168504008,Magsaysay,Rural,600
168504009,Osmeña,Rural,464
168504010,Plaridel,Rural,1855
168504011,Quezon,Rural,641
168504012,San Antonio (Pob.),Rural,2542
168504013,San Jose,Rural,1720
168504014,Santo Niño,Rural,917
168504015,Llamera,Rural,1016
168504016,Rosita,Rural,1044
