id,name,urban_rural,population
031422001,BMA-Balagtas,Rural,1512 
031422002,Banca-banca,Rural,1122 
031422003,Caingin,Rural,9723 
031422004,Coral na Bato,Rural,1808 
031422005,Cruz na Daan,Urban,1255 
031422006,Dagat-dagatan,Rural,1307 
031422007,Diliman I,Rural,3333 
031422008,Diliman II,Rural,773 
031422009,Capihan,Rural,5083 
031422010,Libis,Rural,2077 
031422011,Lico,Rural,1941 
031422012,Maasim,Rural,1302 
031422013,Mabalas-balas,Rural,3196 
031422014,Maguinao,Rural,3659 
031422015,Maronguillo,Rural,2514 
031422016,Paco,Rural,926 
031422017,Pansumaloc,Rural,873 
031422018,Pantubig,Rural,3508 
031422019,Pasong Bangkal,Rural,717 
031422020,Pasong Callos,Rural,738 
031422021,Pasong Intsik,Rural,1317 
031422022,Pinacpinacan,Rural,1538 
031422023,Poblacion,Urban,1678 
031422024,Pulo,Rural,3470 
031422025,Pulong Bayabas,Rural,926 
031422026,Salapungan,Rural,1895 
031422027,Sampaloc,Rural,3693 
031422028,San Agustin,Rural,1290 
031422030,San Roque,Urban,6494 
031422031,Talacsan,Rural,3638 
031422032,Tambubong,Rural,7432 
031422033,Tukod,Rural,2262 
031422034,Ulingao,Rural,2198 
031422035,Sapang Pahalang,Rural,723 
