id,name,urban_rural,population
031407001,Balite,Urban,2399 
031407002,Balungao,Urban,4899 
031407004,Buguion,Urban,3143 
031407005,Bulusan,Urban,2330 
031407006,Calizon,Urban,1926 
031407007,Calumpang,Urban,3571 
031407008,Caniogan,Urban,3955 
031407009,Corazon,Urban,2529 
031407010,Frances,Urban,5535 
031407011,Gatbuca,Urban,5914 
031407012,Gugo,Urban,1581 
031407013,Iba Este,Urban,2756 
031407014,Iba O'Este,Urban,10610 
031407015,Longos,Urban,3070 
031407016,Meysulao,Urban,3430 
031407017,Meyto,Urban,2780 
031407018,Palimbang,Urban,2146 
031407019,Panducot,Urban,2403 
031407020,Pio Cruzcosa,Urban,4145 
031407021,Poblacion,Urban,2044 
031407022,Pungo,Urban,7674 
031407023,San Jose,Urban,5017 
031407024,San Marcos,Urban,2166 
031407025,San Miguel,Urban,4720 
031407026,Santa Lucia,Urban,2391 
031407027,Santo Niño,Urban,2357 
031407028,Sapang Bayan,Urban,2454 
031407029,Sergio Bayan,Urban,1713 
031407030,Sucol,Urban,1410 
