id,name,urban_rural,population
031417001,Agnaya,Urban,2633 
031417002,Bagong Silang,Urban,2775 
031417003,Banga I,Urban,6710 
031417004,Banga II,Urban,8775 
031417005,Bintog,Urban,3930 
031417006,Bulihan,Urban,5404 
031417007,Culianin,Urban,4177 
031417008,Dampol,Urban,3111 
031417010,Lagundi,Urban,4135 
031417011,Lalangan,Urban,1923 
031417012,Lumang Bayan,Urban,4370 
031417014,Parulan,Urban,8461 
031417015,Poblacion,Urban,3907 
031417016,Rueda,Urban,1788 
031417017,San Jose,Urban,4197 
031417018,Santa Ines,Urban,2319 
031417019,Santo Niño,Urban,9744 
031417020,Sipat,Urban,5367 
031417021,Tabang,Urban,17715 
