id,name,urban_rural,population
031412001,Bagbaguin,Urban,6908 
031412002,Bahay Pare,Urban,10221 
031412003,Bancal,Urban,14242 
031412004,Banga,Urban,2911 
031412005,Bayugo,Urban,17982 
031412006,Calvario,Urban,5009 
031412007,Camalig,Urban,8042 
031412008,Hulo,Urban,1636 
031412009,Iba,Urban,7450 
031412010,Langka,Urban,3179 
031412011,Lawa,Urban,13392 
031412012,Libtong,Urban,10190 
031412013,Liputan,Urban,1546 
031412014,Longos,Urban,3300 
031412015,Malhacan,Urban,20914 
031412016,Pajo,Urban,5168 
031412017,Pandayan,Urban,14703 
031412018,Pantoc,Urban,10554 
031412019,Perez,Urban,15779 
031412020,Poblacion,Urban,239 
031412021,Saluysoy,Urban,10603 
031412022,Saint Francis (Gasak),Urban,1286 
031412023,Tugatog,Urban,4288 
031412024,Ubihan,Urban,2279 
031412025,Zamora,Urban,2570 
031412026,Caingin,Urban,4763 
