id,name,urban_rural,population
031419001,Akle,Urban,3320 
031419002,Alagao,Rural,3119 
031419003,Anyatam,Rural,3887 
031419006,Bagong Barrio,Rural,2087 
031419007,Basuit,Rural,1961 
031419008,Bubulong Munti,Rural,2078 
031419009,Bubulong Malaki,Rural,1984 
031419010,Buhol na Mangga,Rural,1302 
031419011,Bulusukan,Rural,1814 
031419012,Calasag,Rural,3237 
031419013,Calawitan,Rural,2824 
031419014,Casalat,Rural,1629 
031419015,Gabihan,Rural,3298 
031419016,Garlang,Rural,1082 
031419017,Lapnit,Rural,3110 
031419018,Maasim,Rural,2907 
031419019,Makapilapil,Rural,2697 
031419020,Malipampang,Rural,5525 
031419021,Matimbubong,Rural,2563 
031419022,Nabaong Garlang,Rural,1790 
031419023,Palapala,Rural,5348 
031419024,Pasong Bangkal,Rural,744 
031419025,Pinaod,Rural,6545 
031419026,Poblacion,Urban,3644 
031419027,Pulong Tamo,Rural,1813 
031419028,San Juan,Urban,4337 
031419029,Santa Catalina Bata,Urban,1177 
031419030,Santa Catalina Matanda,Rural,2497 
031419031,Sapang Dayap,Rural,1447 
031419032,Sapang Putik,Urban,3935 
031419033,Sapang Putol,Rural,2073 
031419034,Sumandig,Rural,1966 
031419035,Telepatio,Rural,903 
031419036,Upig,Rural,2225 
031419037,Umpucan,Rural,1787 
031419038,Mataas na Parang,Urban,2345 
