id,name,urban_rural,population
112315001,A. O. Floirendo,Rural,5913
112315002,Datu Abdul Dadia,Rural,5264
112315003,Buenavista,Rural,592
112315004,Cacao,Rural,1071
112315005,Cagangohan,Rural,15406
112315006,Consolacion,Rural,2435
112315007,Dapco,Rural,4046
112315009,Gredu (Pob.),Urban,11113
112315010,J.P. Laurel,Rural,5816
112315011,Kasilak,Rural,2538
112315012,Katipunan,Rural,1569
112315013,Katualan,Rural,697
112315014,Kauswagan,Rural,1376
112315015,Kiotoy,Rural,1419
112315016,Little Panay,Rural,2015
112315017,Lower Panaga (Roxas),Rural,1086
112315018,Mabunao,Rural,1592
112315019,Maduao,Rural,2710
112315020,Malativas,Rural,2364
112315021,Manay,Rural,4580
112315022,Nanyo,Rural,3599
112315023,New Malaga (Dalisay),Rural,1724
112315024,New Malitbog,Rural,3040
112315025,New Pandan (Pob.),Urban,7882
112315026,New Visayas,Rural,15979
112315027,Quezon,Rural,4186
112315028,Salvacion,Rural,8537
112315029,San Francisco (Pob.),Urban,14156
112315030,San Nicolas,Rural,1852
112315031,San Roque,Rural,540
112315032,San Vicente,Rural,13049
112315033,Santa Cruz,Rural,1005
112315034,Santo Niño (Pob.),Urban,5968
112315035,Sindaton,Rural,1955
112315036,Southern Davao,Rural,8087
112315037,Tagpore,Rural,1500
112315038,Tibungol,Rural,1590
112315039,Upper Licanan,Rural,1516
112315040,Waterfall,Rural,771
112315041,San Pedro,Rural,3826
