id,name,urban_rural,population
153618001,Abdullah Buisan,Rural,593
153618002,Caramian Alim Raya,Rural,400
153618003,Alip Lalabuan,Rural,681
153618004,Alumpang Paino Mimbalay,Rural,478
153618005,Mai Ditimbang Balindong,Rural,513
153618007,Mai Sindaoloan Dansalan,Rural,520
153618008,Lakadun,Urban,1158
153618018,Maranat Bontalis,Rural,265
153618023,Dalog Balut,Rural,542
153618032,Gindolongan Alabat,Rural,439
153618034,Gondarangin Asa Adigao,Rural,932
153618035,Sawir,Rural,1239
153618039,Moriatao-Bai Labay,Rural,799
153618040,Laila Lumbac Bacon,Rural,841
153618041,Lanco Dimapatoy,Rural,548
153618042,Talub Langi,Urban,1357
153618043,Lomigis Sucod,Rural,580
153618044,Macabangan Imbala,Rural,729
153618045,Macadaag Talaguian,Rural,747
153618047,Macalupang Lumbac Caramian,Rural,373
153618052,Magayo Bagoaingud,Rural,596
153618053,Macompara Apa Mimbalay,Rural,584
153618055,Manalocon Talub,Rural,649
153618060,Putad Marandang Buisan,Rural,593
153618061,Matao Araza,Rural,480
153618062,Mocamad Tangul,Rural,464
153618069,Pantao,Rural,1970
153618077,Sambowang Atawa,Rural,679
153618082,Tamboro Cormatan,Rural,645
153618083,Towanao Arangga,Rural,762
153618085,Tomambiling Lumbaca Ingud,Rural,654
153618088,Unda Dayawan,Urban,717
153618089,Buadi Amloy,Rural,1535
153618090,Kalilangan,Rural,504
153618091,Lumbaca Ingud,Rural,615
