id,name,urban_rural,population
153602002,Banago,Urban,1596
153602003,Barorao,Rural,1804
153602004,Batuan,Rural,808
153602006,Budas,Rural,615
153602007,Calilangan,Rural,688
153602008,Igabay,Rural,898
153602010,Lalabuan,Rural,1076
153602011,Magulalung Occidental,Rural,1042
153602012,Magulalung Oriental,Rural,657
153602013,Molimoc,Rural,918
153602014,Narra,Rural,624
153602015,Plasan,Rural,581
153602016,Purakan,Rural,1449
153602019,Buisan (Bengabeng),Rural,588
153602022,Buenavista,Rural,553
153602027,Lorenzo,Rural,1331
153602029,Lower Itil,Rural,978
153602032,Macao,Rural,740
153602039,Poblacion (Balabagan),Urban,1859
153602043,Upper Itil,Rural,684
153602050,Bagoaingud,Rural,964
153602051,Ilian,Rural,653
153602052,Lumbac,Rural,971
153602053,Matampay,Rural,798
153602054,Matanog,Rural,792
153602055,Pindolonan,Rural,829
153602056,Tataya,Rural,643
