id,name,urban_rural,population
153636004,Bagoaingud,Urban,532
153636005,Balaigay,Rural,1373
153636007,Bualan,Urban,673
153636008,Cadingilan,Urban,495
153636009,Casalayan,Rural,592
153636010,Dala (Dalama),Urban,513
153636012,Dilimbayan,Rural,602
153636013,Cabuntungan,Rural,547
153636014,Lamin,Rural,516
153636015,Diromoyod,Rural,626
153636017,Kabasaran (Pob.),Urban,1005
153636018,Nanagun,Urban,825
153636019,Mapantao-Balangas,Urban,520
153636020,Miniros,Urban,656
153636022,Pantaon,Urban,540
153636023,Pindolonan,Rural,500
153636025,Pitatanglan,Rural,719
153636026,Poctan,Rural,519
153636030,Singcara,Urban,958
153636033,Wago,Urban,640
153636035,Cadayonan,Rural,629
153636036,Cadingilan A,Rural,328
