id,name,urban_rural,population
153619002,Bangon,Rural,511
153619005,Bubonga Guilopa,Rural,538
153619006,Buadi-Abala,Rural,553
153619007,Buadi-Bayawa,Urban,721
153619008,Buadi-Insuba,Urban,440
153619010,Bubong,Rural,526
153619011,Cabasaran,Rural,727
153619013,Cairatan,Rural,336
153619014,Cormatan,Rural,533
153619015,Poblacion (Dado),Urban,768
153619016,Dalama,Rural,548
153619018,Dansalan,Rural,617
153619019,Dimarao,Rural,477
153619022,Guilopa,Rural,504
153619024,Ilian,Urban,610
153619026,Kitambugun,Rural,462
153619027,Lama (Bagoaingud),Rural,585
153619028,Lilod,Rural,408
153619030,Lilod Raybalai,Rural,738
153619033,Lumbaca Ingud,Rural,399
153619034,Lumbac (Lumbac Bubong),Rural,509
153619035,Madaya,Rural,439
153619037,Pindolonan,Rural,516
153619038,Salipongan,Rural,486
153619039,Sugan,Rural,558
153619043,Bagoaingud,Rural,556
