id,name,urban_rural,population
153609001,Bagoaingud,Urban,454
153609002,Balintad,Rural,656
153609003,Barit,Urban,493
153609004,Bato Batoray,Rural,469
153609005,Campong a Raya,Urban,549
153609006,Gadongan,Urban,656
153609007,Gui,Rural,552
153609009,Linuk,Rural,546
153609010,Lumbac,Rural,510
153609011,Macabao,Urban,646
153609012,Macaguiling,Rural,583
153609013,Pagalongan,Rural,510
153609014,Panggawalupa,Rural,498
153609015,Pantaon A,Rural,786
153609016,Para-aba,Urban,1394
153609017,Pindolonan,Urban,891
153609018,Poblacion,Urban,1587
153609019,Baya,Rural,437
153609020,Sogod Madaya,Rural,493
153609021,Tabuan,Rural,613
153609022,Taganonok,Urban,644
153609023,Taliogon,Rural,1028
153609027,Masolun,Rural,655
153609029,Lumbacaingud,Urban,420
153609030,Sekun Matampay,Urban,1080
153609031,Dapaan,Rural,410
153609032,Balintad A,Rural,545
153609033,Barorao,Rural,391
153609034,Campong Sabela,Rural,488
153609051,Pangadapun,Urban,476
153609052,Pantaon,Rural,428
153609053,Pamalian,Rural,317
