id,name
137601000,CITY OF LAS PIÑAS
137602000,CITY OF MAKATI
137603000,CITY OF MUNTINLUPA
137604000,CITY OF PARAÑAQUE
137605000,PASAY CITY
137607000,TAGUIG CITY
