id,name,urban_rural,population
043404001,Baclaran,Urban,12192
043404002,Banaybanay,Urban,21934
043404003,Banlic,Urban,12675
043404004,Butong,Urban,12360
043404005,Bigaa,Urban,10051
043404006,Casile,Urban,2128
043404007,Gulod,Urban,9417
043404009,Mamatid,Urban,50213
043404010,Marinig,Urban,37169
043404011,Niugan,Urban,26807
043404012,Pittland,Urban,1740
043404013,Pulo,Urban,15124
043404014,Sala,Urban,8275
043404015,San Isidro,Urban,18145
043404016,Diezmo,Urban,2681
043404017,Barangay Uno (Pob.),Urban,2839
043404018,Barangay Dos (Pob.),Urban,1840
043404019,Barangay Tres (Pob.),Urban,2846
