id,name,urban_rural,population
043419001,Anibong,Urban,280
043419002,Biñan,Urban,5235
043419003,Buboy,Urban,1548
043419004,Cabanbanan,Urban,4968
043419005,Calusiche,Urban,912
043419006,Dingin,Urban,943
043419007,Lambac,Urban,805
043419008,Layugan,Urban,192
043419009,Magdapio,Urban,1839
043419010,Maulawin,Urban,4073
043419011,Pinagsanjan,Urban,4986
043419012,Barangay I (Pob.),Urban,1551
043419013,Barangay II (Pob.),Urban,1924
043419014,Sabang,Urban,2873
043419015,Sampaloc,Urban,4227
043419016,San Isidro,Urban,2957
