id,name,urban_rural,population
043406001,Balayhangin,Rural,5294
043406002,Bangyas,Rural,2946
043406003,Dayap,Rural,17673
043406004,Hanggan,Rural,1516
043406005,Imok,Rural,1793
043406006,Lamot 1,Rural,2461
043406007,Lamot 2,Rural,6162
043406008,Limao,Rural,4168
043406009,Mabacan,Rural,4008
043406010,Masiit,Rural,4121
043406011,Paliparan,Rural,942
043406012,Perez,Rural,2723
043406013,Kanluran (Pob.),Urban,1507
043406014,Silangan (Pob.),Urban,1953
043406015,Prinza,Rural,2551
043406016,San Isidro,Rural,3154
043406017,Santo Tomas,Rural,11918
