id,name,urban_rural,population
043408001,Asana (Pob.),Rural,467
043408002,Bacong-Sigsigan,Rural,198
043408003,Bagong Pag-Asa (Pob.),Rural,339
043408004,Balitoc,Rural,609
043408005,Banaba (Pob.),Rural,592
043408006,Batuhan,Rural,2341
043408007,Bulihan,Rural,2236
043408008,Caballero (Pob.),Rural,691
043408009,Calumpang (Pob.),Rural,452
043408010,Kapatalan,Rural,1253
043408011,Cuebang Bato,Rural,83
043408012,Damayan (Pob.),Rural,696
043408013,Kataypuanan,Rural,278
043408014,Liyang,Rural,284
043408015,Maate,Rural,351
043408016,Magdalo (Pob.),Rural,373
043408017,Mayatba,Rural,376
043408018,Minayutan,Rural,190
043408019,Salangbato,Rural,887
043408020,Tunhac,Rural,2325
