id,name,urban_rural,population
043401001,Del Carmen,Rural,1089
043401002,Palma,Rural,2251
043401003,Barangay I (Pob.),Urban,2780
043401004,Barangay II (Pob.),Urban,2634
043401005,Barangay III (Pob.),Urban,2629
043401006,Barangay IV (Pob.),Urban,3127
043401007,San Agustin,Rural,4650
043401008,San Andres,Rural,3180
043401009,San Benito,Rural,5720
043401010,San Gregorio,Rural,3294
043401011,San Ildefonso,Rural,2479
043401012,San Juan,Rural,2640
043401013,San Miguel,Rural,1938
043401014,San Roque,Rural,1536
043401015,Santa Rosa,Rural,3579
