id,name,urban_rural,population
043416001,Amonoy,Rural,408
043416002,Bakia,Rural,584
043416003,Bukal,Rural,521
043416004,Balanac,Rural,250
043416005,Balayong,Rural,246
043416007,Banilad,Rural,240
043416008,Banti,Rural,410
043416010,Bitaoy,Rural,232
043416011,Botocan,Rural,1083
043416012,Burgos,Rural,311
043416013,Burol,Rural,351
043416014,Coralao,Rural,519
043416015,Gagalot,Rural,590
043416016,Ibabang Banga,Rural,636
043416017,Ibabang Bayucain,Rural,297
043416018,Ilayang Banga,Rural,1090
043416019,Ilayang Bayucain,Rural,224
043416020,Isabang,Rural,155
043416021,Malinao,Rural,907
043416022,May-It,Rural,350
043416023,Munting Kawayan,Rural,615
043416024,Oobi,Rural,1007
043416025,Olla,Rural,1043
043416026,Origuel (Pob.),Urban,1183
043416027,Panalaban,Rural,199
043416028,Panglan,Rural,467
043416029,Pangil,Rural,740
043416030,Piit,Rural,518
043416031,Pook,Rural,434
043416032,Rizal,Rural,292
043416033,San Francisco (Pob.),Rural,2322
043416034,San Isidro,Rural,461
043416035,San Miguel (Pob.),Rural,2576
043416036,San Roque,Rural,299
043416037,Santa Catalina (Pob.),Rural,1322
043416038,Suba,Rural,1690
043416039,Tanawan,Rural,289
043416040,Taytay,Rural,506
043416041,Talortor,Rural,952
043416042,Villa Nogales,Rural,228
