id,name,urban_rural,population
043428001,Aplaya,Urban,14172
043428002,Balibago,Urban,14968
043428003,Caingin,Urban,18608
043428004,Dila,Urban,27059
043428005,Dita,Urban,20600
043428006,Don Jose,Urban,12054
043428007,Ibaba,Urban,4536
043428008,Labas,Urban,15086
043428009,Macabling,Urban,17049
043428010,Malitlit,Urban,22223
043428011,Malusak (Pob.),Urban,5253
043428012,Market Area (Pob.),Urban,13086
043428015,Kanluran (Pob.),Urban,4322
043428016,Pook,Urban,33544
043428018,Pulong Santa Cruz,Urban,19277
043428020,Santo Domingo,Urban,3178
043428022,Sinalhan,Urban,19082
043428023,Tagapo,Urban,20573
