id,name,urban_rural,population
043424001,Bagong Bayan II-A (Pob.),Urban,5639
043424002,Bagong Pook VI-C (Pob.),Urban,1921
043424003,Barangay I-A (Pob.),Urban,546
043424004,Barangay I-B (Pob.),Urban,4523
043424005,Barangay II-A (Pob.),Urban,2676
043424006,Barangay II-B (Pob.),Urban,2255
043424007,Barangay II-C (Pob.),Urban,1141
043424008,Barangay II-D (Pob.),Urban,1219
043424009,Barangay II-E (Pob.),Urban,2851
043424010,Barangay II-F (Pob.),Urban,2106
043424011,Barangay III-A (Pob.),Urban,401
043424012,Barangay III-B (Pob.),Urban,893
043424013,Barangay III-C (Pob.),Urban,2940
043424014,Barangay III-D (Pob.),Urban,1310
043424015,Barangay III-E (Pob.),Urban,626
043424016,Barangay III-F (Pob.),Urban,308
043424017,Barangay IV-A (Pob.),Urban,782
043424018,Barangay IV-B (Pob.),Urban,463
043424019,Barangay IV-C (Pob.),Urban,820
043424020,Barangay V-A (Pob.),Urban,485
043424021,Barangay V-B (Pob.),Urban,911
043424022,Barangay V-C (Pob.),Urban,473
043424023,Barangay V-D (Pob.),Urban,407
043424024,Barangay VI-A (Pob.),Urban,497
043424025,Barangay VI-B (Pob.),Urban,862
043424027,Barangay VI-D (Pob.),Urban,1931
043424028,Barangay VI-E (Pob.),Urban,2613
043424029,Barangay VII-A (Pob.),Urban,1705
043424030,Barangay VII-B (Pob.),Urban,521
043424031,Barangay VII-C (Pob.),Urban,167
043424032,Barangay VII-D (Pob.),Urban,80
043424033,Barangay VII-E (Pob.),Urban,154
043424034,Bautista,Urban,2444
043424035,Concepcion,Urban,7928
043424036,Del Remedio,Urban,13789
043424037,Dolores,Urban,2251
043424040,San Antonio 1,Urban,4813
043424041,San Antonio 2,Urban,3492
043424042,San Bartolome,Urban,3160
043424043,San Buenaventura,Urban,3696
043424044,San Crispin,Urban,3795
043424045,San Cristobal,Urban,5452
043424046,San Diego,Urban,5179
043424047,San Francisco,Urban,14824
043424048,San Gabriel,Urban,7800
043424049,San Gregorio,Urban,5508
043424050,San Ignacio,Urban,4534
043424051,San Isidro,Urban,3527
043424052,San Joaquin,Urban,1467
043424053,San Jose,Urban,6992
043424054,San Juan,Urban,3452
043424055,San Lorenzo,Urban,1903
043424056,San Lucas 1,Urban,5343
043424057,San Lucas 2,Urban,5770
043424058,San Marcos,Urban,2800
043424059,San Mateo,Urban,2910
043424060,San Miguel,Urban,2975
043424061,San Nicolas,Urban,4480
043424062,San Pedro,Urban,2402
043424063,San Rafael,Urban,3467
043424064,San Roque,Urban,3086
043424065,San Vicente,Urban,3169
043424066,Santa Ana,Urban,2525
043424067,Santa Catalina,Urban,2377
043424068,Santa Cruz,Urban,2365
043424069,Santa Felomina,Urban,3431
043424070,Santa Isabel,Urban,3258
043424071,Santa Maria Magdalena,Urban,2428
043424072,Santa Veronica,Urban,1540
043424073,Santiago I,Urban,2068
043424074,Santiago II,Urban,3030
043424075,Santisimo Rosario,Urban,4528
043424076,Santo Angel,Urban,8774
043424077,Santo Cristo,Urban,3086
043424078,Santo Niño,Urban,4163
043424079,Soledad,Urban,2476
043424080,Atisan,Urban,1225
043424081,Santa Elena,Urban,4423
043424082,Santa Maria,Urban,3293
043424083,Santa Monica,Urban,7266
