id,name,urban_rural,population
043417001,Abo,Rural,991
043417002,Alibungbungan,Urban,1737
043417003,Alumbrado,Rural,887
043417004,Balayong,Rural,290
043417005,Balimbing,Rural,413
043417006,Balinacon,Rural,643
043417007,Bambang,Rural,1922
043417008,Banago,Rural,2466
043417009,Banca-banca,Rural,1383
043417010,Bangcuro,Rural,500
043417011,Banilad,Rural,581
043417012,Bayaquitos,Rural,126
043417013,Buboy,Rural,1256
043417014,Buenavista,Rural,241
043417015,Buhanginan,Rural,334
043417016,Bukal,Rural,728
043417017,Bunga,Rural,321
043417018,Cabuyew,Rural,291
043417019,Calumpang,Rural,825
043417020,Kanluran Kabubuhayan,Rural,342
043417021,Silangan Kabubuhayan,Rural,855
043417022,Labangan,Rural,320
043417023,Lawaguin,Rural,383
043417024,Kanluran Lazaan,Rural,640
043417025,Silangan Lazaan,Rural,1248
043417026,Lagulo,Rural,228
043417027,Maiit,Rural,201
043417028,Malaya,Rural,2124
043417029,Malinao,Rural,1237
043417030,Manaol,Rural,1652
043417031,Maravilla,Rural,1216
043417032,Nagcalbang,Rural,105
043417033,Poblacion I (Pob.),Urban,1840
043417034,Poblacion II (Pob.),Urban,3432
043417035,Poblacion III (Pob.),Urban,2925
043417036,Oples,Rural,415
043417037,Palayan,Rural,1181
043417038,Palina,Rural,1439
043417039,Sabang,Rural,428
043417040,San Francisco,Rural,2430
043417041,Sibulan,Rural,471
043417042,Silangan Napapatid,Rural,797
043417043,Silangan Ilaya,Rural,2067
043417044,Sinipian,Rural,676
043417045,Santa Lucia,Rural,2680
043417046,Sulsuguin,Rural,232
043417047,Talahib,Rural,318
043417048,Talangan,Rural,1949
043417049,Taytay,Rural,3069
043417050,Tipacan,Rural,200
043417052,Wakat,Rural,1558
043417053,Yukos,Rural,5133
