id,name,urban_rural,population
043413001,Bagong Silang,Urban,2755
043413002,Balimbingan (Pob.),Urban,1131
043413003,Balubad,Rural,1582
043413004,Caliraya,Rural,998
043413005,Concepcion,Rural,3355
043413006,Lewin,Rural,2120
043413007,Maracta (Pob.),Urban,967
043413008,Maytalang I,Rural,3649
043413009,Maytalang II,Rural,980
043413010,Primera Parang (Pob.),Urban,1230
043413011,Primera Pulo (Pob.),Urban,2295
043413012,Salac (Pob.),Urban,1253
043413013,Segunda Parang (Pob.),Urban,1242
043413014,Segunda Pulo (Pob.),Urban,1418
043413015,Santo Niño (Pob.),Urban,1174
043413016,Wawa,Rural,3321
