id,name,urban_rural,population
043412001,De La Paz,Rural,558
043412002,Barangay Zone I (Pob.),Rural,484
043412003,Barangay Zone II (Pob.),Rural,367
043412004,Barangay Zone III (Pob.),Rural,332
043412005,Barangay Zone IV (Pob.),Rural,520
043412006,Barangay Zone V (Pob.),Rural,848
043412007,Barangay Zone VI (Pob.),Rural,631
043412008,Barangay Zone VII (Pob.),Rural,437
043412009,Barangay Zone VIII (Pob.),Urban,413
043412010,San Antonio,Rural,3035
043412011,San Buenaventura,Rural,1896
043412012,San Diego,Rural,2372
043412013,San Isidro,Rural,2415
043412014,San Jose,Rural,926
043412015,San Juan,Rural,340
043412016,San Luis,Rural,382
043412017,San Pablo,Rural,266
043412018,San Pedro,Rural,359
043412019,San Rafael,Rural,247
043412020,San Roque,Rural,423
043412021,San Salvador,Rural,655
043412022,Santo Domingo,Rural,502
043412023,Santo Tomas,Rural,1740
