id,name,urban_rural,population
043426001,Alipit,Urban,369
043426002,Bagumbayan,Urban,9614
043426003,Bubukal,Urban,5668
043426004,Calios,Urban,8594
043426005,Duhat,Urban,6633
043426006,Gatid,Urban,8910
043426007,Jasaan,Urban,865
043426008,Labuin,Urban,4578
043426009,Malinao,Urban,554
043426010,Oogong,Urban,3490
043426011,Pagsawitan,Urban,9299
043426012,Palasan,Urban,3118
043426013,Patimbao,Urban,7957
043426014,Barangay I (Pob.),Urban,1532
043426015,Barangay II (Pob.),Urban,1641
043426016,Barangay III (Pob.),Urban,669
043426017,Barangay IV (Pob.),Urban,1202
043426018,Barangay V (Pob.),Urban,681
043426019,San Jose,Urban,2041
043426020,San Juan,Urban,2523
043426021,San Pablo Norte,Urban,2853
043426022,San Pablo Sur,Urban,3113
043426023,Santisima Cruz,Urban,9921
043426024,Santo Angel Central,Urban,4551
043426025,Santo Angel Norte,Urban,5773
043426026,Santo Angel Sur,Urban,4794
