id,name,urban_rural,population
142701001,Amganad,Rural,1826
142701002,Anaba,Rural,632
142701003,Bangaan,Rural,746
142701004,Batad,Rural,1024
142701005,Bocos,Rural,2820
142701007,Banao,Rural,599
142701009,Cambulo,Rural,1219
142701010,Ducligan,Rural,1040
142701011,Gohang,Rural,886
142701013,Kinakin,Rural,1084
142701016,Poblacion,Urban,2596
142701017,Poitan,Rural,1808
142701018,San Fernando,Rural,726
142701021,Balawis,Rural,1018
142701022,Ohaj,Rural,826
142701023,Tam-an,Rural,1435
142701024,View Point,Rural,1498
142701025,Pula,Rural,582
