id,name,urban_rural,population
041019001,Aga,Rural,5889
041019002,Balaytigui,Rural,4059
041019003,Banilad,Rural,4585
041019004,Barangay 10 (Pob.),Rural,981
041019005,Barangay 11 (Pob.),Urban,2844
041019006,Barangay 12 (Pob.),Rural,2299
041019007,Barangay 2 (Pob.),Urban,1485
041019008,Barangay 3 (Pob.),Urban,1160
041019009,Barangay 4 (Pob.),Rural,1412
041019010,Barangay 5 (Pob.),Rural,2016
041019011,Barangay 6 (Pob.),Rural,2368
041019012,Barangay 7 (Pob.),Rural,1446
041019013,Barangay 8 (Pob.),Rural,1188
041019014,Barangay 9 (Pob.),Rural,891
041019015,Bilaran,Rural,5022
041019016,Bucana,Rural,3841
041019017,Bulihan,Rural,2534
041019018,Bunducan,Rural,1778
041019019,Butucan,Rural,2108
041019020,Calayo,Rural,2340
041019021,Catandaan,Rural,1845
041019022,Kaylaway,Rural,6377
041019023,Kayrilaw,Rural,1546
041019024,Cogunan,Rural,3933
041019026,Dayap,Rural,1644
041019027,Latag,Rural,2515
041019028,Looc,Rural,3970
041019029,Lumbangan,Rural,6579
041019032,Malapad Na Bato,Rural,1210
041019033,Mataas Na Pulo,Rural,1726
041019035,Maugat,Rural,1117
041019036,Munting Indan,Rural,2992
041019037,Natipuan,Rural,2063
041019039,Pantalan,Rural,3686
041019041,Papaya,Rural,2519
041019042,Putat,Rural,2751
041019044,Reparo,Rural,1987
041019045,Talangan,Rural,2673
041019046,Tumalim,Rural,3937
041019047,Utod,Rural,1175
041019048,Wawa,Rural,14352
041019049,Barangay 1 (Pob.),Rural,1640
