id,name,urban_rural,population
041011001,As-Is,Rural,2133
041011002,Balakilong,Rural,3974
041011004,Berinayan,Rural,1613
041011006,Bugaan East,Rural,1811
041011007,Bugaan West,Rural,2290
041011008,Buso-buso,Rural,2445
041011010,Dayap Itaas,Rural,494
041011011,Gulod,Rural,2501
041011012,J. Leviste,Rural,1884
041011013,Molinete,Rural,1442
041011014,Niyugan,Rural,1252
041011015,Paliparan,Rural,760
041011016,Barangay 1 (Pob.),Rural,507
041011017,Barangay 2 (Pob.),Urban,1265
041011018,Barangay 3 (Pob.),Urban,759
041011019,Barangay 4 (Pob.),Rural,593
041011020,Barangay 5 (Pob.),Rural,674
041011021,San Gabriel,Rural,2340
041011022,San Gregorio,Rural,2931
041011023,Santa Maria,Rural,1986
041011024,Ticub,Rural,2020
