id,name,urban_rural,population
041006001,Alagao,Urban,1836
041006002,Aplaya,Urban,7604
041006003,As-Is,Urban,2239
041006004,Bagong Silang,Urban,410
041006005,Baguilawa,Urban,1412
041006006,Balayong,Urban,2496
041006007,Barangay I (Pob.),Urban,1492
041006008,Barangay II (Pob.),Urban,3062
041006009,Barangay III (Pob.),Urban,556
041006010,Barangay IV (Pob.),Urban,2432
041006011,Bolo,Urban,4212
041006012,Colvo,Urban,495
041006013,Cupang,Urban,1808
041006014,Durungao,Urban,1487
041006015,Gulibay,Urban,1419
041006016,Inicbulan,Urban,3007
041006018,Locloc,Urban,1605
041006019,Magalang-Galang,Urban,345
041006020,Malindig,Urban,391
041006021,Manalupong,Urban,1065
041006022,Manghinao Proper,Urban,7974
041006023,Manghinao Uno,Urban,2378
041006024,New Danglayan,Urban,1757
041006025,Orense,Urban,712
041006026,Pitugo,Urban,643
041006028,Rizal,Urban,699
041006029,Sampaguita,Urban,536
041006030,San Agustin,Urban,931
041006031,San Andres Proper,Urban,2623
041006032,San Andres Uno,Urban,584
041006033,San Diego,Urban,518
041006034,San Miguel,Urban,1829
041006035,San Pablo,Urban,814
041006036,San Pedro,Urban,2080
041006037,San Roque,Urban,6110
041006038,San Teodoro,Urban,1627
041006039,San Vicente,Urban,613
041006041,Santa Maria,Urban,4763
041006042,Santo Domingo,Urban,2285
041006044,Sinala,Urban,2502
