id,name,urban_rural,population
041029001,Apacay,Urban,1955
041029002,Balisong,Urban,2839
041029003,Bihis,Urban,572
041029004,Bolbok,Urban,1027
041029005,Buli,Urban,3460
041029006,Butong,Urban,4627
041029007,Carasuche,Urban,669
041029008,Cawit,Urban,1843
041029009,Caysasay,Urban,577
041029010,Cubamba,Urban,772
041029011,Cultihan,Urban,1812
041029012,Gahol,Urban,1060
041029013,Halang,Urban,1250
041029014,Iba,Urban,2633
041029015,Ilog,Urban,1113
041029016,Imamawo,Urban,615
041029017,Ipil,Urban,712
041029018,Luntal,Urban,1186
041029019,Mahabang Lodlod,Urban,1089
041029020,Niogan,Urban,341
041029021,Pansol,Urban,819
041029022,Poblacion 11,Urban,355
041029023,Poblacion 1,Urban,401
041029024,Poblacion 10,Urban,760
041029025,Poblacion 12,Urban,249
041029026,Poblacion 2,Urban,323
041029027,Poblacion 3,Urban,918
041029028,Poblacion 4,Urban,395
041029029,Poblacion 5,Urban,1710
041029030,Poblacion 6,Urban,828
041029031,Poblacion 7,Urban,258
041029032,Poblacion 8,Urban,761
041029033,Poblacion 9,Urban,925
041029034,Pook,Urban,1077
041029044,Seiran,Urban,2678
041029045,Laguile,Urban,2544
041029046,Latag,Urban,950
041029047,Tierra Alta,Urban,893
041029048,Tulo,Urban,2370
041029049,Tatlong Maria,Urban,1159
041029050,Poblacion 13,Urban,449
041029051,Poblacion 14,Urban,529
