id,name,urban_rural,population
041015001,Apar,Rural,959
041015002,Balatbat,Rural,2137
041015003,Balibago,Rural,2967
041015004,Banalo,Rural,2195
041015005,Biga,Rural,1782
041015006,Bignay,Rural,432
041015007,Calo,Rural,913
041015008,Calumpit,Rural,734
041015009,Fabrica,Rural,1742
041015010,Jaybanga,Rural,1652
041015011,Lagadlarin,Rural,1853
041015012,Mabilog Na Bundok,Rural,1675
041015013,Malabrigo,Rural,1546
041015014,Malalim Na Sanog,Rural,205
041015015,Malapad Na Parang,Rural,1455
041015016,Masaguitsit,Rural,1234
041015017,Nagtalongtong,Rural,1994
041015018,Nagtoctoc,Rural,591
041015019,Olo-olo,Rural,1377
041015020,Pinaghawanan,Rural,419
041015021,San Miguel,Rural,732
041015022,San Nicolas,Rural,763
041015023,Sawang,Rural,1831
041015024,Soloc,Rural,1801
041015025,Tayuman,Rural,1409
041015026,Poblacion,Urban,2672
