id,name,urban_rural,population
041026001,Alalum,Rural,1986
041026002,Antipolo,Rural,1106
041026003,Balimbing,Rural,522
041026004,Banaba,Rural,2440
041026005,Bayanan,Urban,2721
041026006,Danglayan,Rural,580
041026007,Del Pilar,Rural,667
041026008,Gelerang Kawayan,Rural,1519
041026009,Ilat North,Rural,1416
041026010,Ilat South,Rural,1385
041026011,Kaingin,Rural,1022
041026012,Laurel,Urban,2045
041026013,Malaking Pook,Rural,756
041026014,Mataas Na Lupa,Rural,1938
041026015,Natunuan North,Rural,1474
041026016,Natunuan South,Rural,1053
041026017,Padre Castillo,Rural,960
041026018,Palsahingin,Rural,980
041026019,Pila,Rural,880
041026020,Poblacion,Urban,9977
041026021,Pook Ni Banal,Rural,1223
041026022,Pook Ni Kapitan,Rural,752
041026023,Resplandor,Rural,1058
041026024,Sambat,Rural,5633
041026025,San Antonio,Urban,8639
041026026,San Mariano,Rural,2154
041026027,San Mateo,Rural,1201
041026028,Santa Elena,Rural,595
041026029,Santo Niño,Rural,2916
