id,name,urban_rural,population
041033001,Corona,Rural,870
041033003,Gamao,Rural,1039
041033004,Makawayan,Rural,982
041033005,Marikaban,Rural,1112
041033006,Papaya,Rural,1732
041033007,Pisa,Rural,965
041033008,Barangay 13 (Poblacion 1),Urban,794
041033009,Barangay 14 (Poblacion 2),Urban,812
041033010,Barangay 15 (Poblacion 3),Urban,722
041033011,San Isidro,Rural,1459
041033012,San Jose,Rural,1197
041033013,San Juan,Rural,1821
041033014,San Pedro,Rural,527
041033015,Santo Tomas,Rural,1677
041033016,Talahib,Rural,1161
