id,name,urban_rural,population
041020001,Banaba,Rural,3209
041020002,Banaybanay,Rural,2259
041020014,Bawi,Rural,3264
041020015,Bukal,Rural,2078
041020016,Castillo,Rural,1558
041020017,Cawongan,Rural,3162
041020018,Manggas,Rural,1056
041020019,Maugat East,Rural,955
041020020,Maugat West,Rural,1915
041020021,Pansol,Rural,4343
041020022,Payapa,Rural,2590
041020023,Poblacion,Urban,3560
041020024,Quilo-quilo North,Rural,2699
041020025,Quilo-quilo South,Rural,2867
041020026,San Felipe,Rural,3798
041020027,San Miguel,Rural,3139
041020028,Tamak,Rural,682
041020029,Tangob,Rural,1743
